77,100
79,100
100,99
79,100
66,100
70,100
89,100
77,100
57,100
77,100
100,90
91,100
72,100
72,100
88,100
73,100
70,100
98,100
78,100
75,100
99,100
87,100
69,100
71,100
98,100
67,100
81,100
80,100
71,100
83,100
79,100
99,100
77,100
88,100
75,100
91,100
85,100
62,100
84,100
60,100
62,100
88,100
65,100
87,100
63,100
84,100
90,100
100,96
77,100
67,100
79,100
93,100
81,100
86,100
68,100
67,100
65,100
55,100
97,100
83,100
87,100
99,100
69,100
67,100
75,100
77,100
74,100
91,100
78,100
91,100
79,100
87,100
83,100
84,100
68,100
69,100
100,89
80,100
71,100
72,100
49,98
78,100
82,100
73,100
65,100
96,100
74,100
83,100
96,100
80,100
79,100
63,100
50,100
70,100
90,100
92,100
100,93
97,100
72,100
70,100
87,100
86,100
75,100
77,100
73,100
100,97
100,100
68,100
60,100
66,100
79,100
93,100
78,100
70,100
88,100
80,100
82,100
70,100
81,100
82,100
74,100
68,100
67,100
62,100
87,100
67,100
93,100
86,100
87,100
78,100
89,100
81,100
67,100
100,91
90,100
67,100
63,100
67,100
75,100
100,100
82,100
74,100
90,100
85,100
98,100
70,100
74,100
85,100
93,100
82,100
81,100
91,100
75,100
97,100
51,100
58,89
83,100
68,100
72,100
91,100
70,100
60,100
80,100
75,100
91,100
58,98
78,100
64,100
71,100
67,100
76,100
83,100
77,100
62,100
77,100
84,100
47,100
83,100
71,100
100,97
88,100
67,100
98,100
80,100
78,100
82,100
83,100
92,100
60,100
88,100
98,100
73,100
56,100
70,100
74,100
67,100
75,100
80,100
89,100
100,98
64,100
68,100
100,93
63,100
72,100
98,100
70,100
79,100
84,100
82,100
70,100
95,100
66,100
90,100
88,100
71,100
70,100
78,100
98,100
81,100
100,93
92,100
72,100
69,100
76,100
87,100
72,100
89,100
76,100
88,100
58,100
86,100
70,100
70,100
71,100
75,100
74,100
82,100
71,100
76,100
67,100
73,100
100,98
62,100
70,100
59,100
73,100
93,100
91,100
100,97
75,100
76,100
43,100
81,100
78,100
92,100
100,95
67,100
75,100
81,100
66,100
100,96
81,100
86,100
83,100
81,100
83,100
65,100
100,94
81,100
74,100
83,100
97,100
83,100
86,100
87,100
82,100
92,100
80,100
70,100
85,100
68,100
80,100
76,100
75,100
100,91
70,100
65,100
71,100
77,100
82,100
81,100
66,100
79,100
50,100
48,100
65,100
74,100
100,99
76,100
56,100
53,100
86,100
88,100
66,100
87,100
64,100
60,100
70,100
69,100
83,100
87,100
100,88
57,100
72,100
61,100
100,90
74,100
78,100
91,100
92,100
100,93
71,100
58,100
58,100
77,100
94,100
69,100
58,100
96,100
76,100
81,100
76,100
88,100
67,100
66,100
100,95
76,100
76,100
76,100
70,100
75,100
74,100
86,100
73,100
70,100
100,77
81,100
75,100
79,100
97,100
77,100
100,83
80,100
96,100
72,100
94,100
75,100
71,100
76,100
100,95
73,100
79,100
73,100
76,100
74,100
86,100
83,100
71,100
78,100
98,100
80,100
81,100
72,100
100,99
61,100
100,98
81,100
98,100
99,100
97,100
80,100
77,100
66,100
74,100
55,100
99,100
100,97
85,100
67,100
57,100
73,100
64,100
74,100
72,100
78,100
72,100
72,100
89,100
64,100
61,100
80,100
84,100
79,100
60,100
67,100
76,100
100,99
91,100
75,100
73,100
73,100
80,100
69,100
60,100
67,100
89,100
58,100
89,100
99,100
88,100
73,100
74,100
78,100
93,100
72,100
93,100
52,93
74,100
60,100
90,100
100,96
98,100
96,100
100,85
100,95
100,97
74,100
69,100
68,100
79,100
67,100
79,100
96,100
99,100
76,100
78,100
96,100
100,93
63,100
81,100
84,100
78,100
78,100
75,100
83,100
44,100
73,100
55,100
74,100
62,100
79,100
66,100
63,100
77,100
81,100
68,100
68,100
82,100
82,100
74,100
81,100
58,100
68,100
91,100
42,100
69,100
77,100
74,100
81,100
78,100
82,100
100,99
97,100
79,100
93,100
81,100
69,100
87,100
69,100
61,100
100,89
100,99
87,100
74,100
97,100
82,100
91,100
92,100
78,100
82,100
89,100
73,100
65,100
81,100
100,96
84,100
71,100
100,93
64,100
67,100
97,100
88,100
96,100
78,100
76,100
67,100
72,100
75,100
100,98
75,100
86,100
59,100
72,100
67,100
62,100
84,100
99,100
84,100
86,100
81,100
99,100
72,100
91,100
66,100
100,96
98,100
62,100
74,100
77,100
94,100
67,100
86,100
79,100
77,100
92,100
68,100
73,100
69,100
95,100
66,100
100,100
100,89
100,84
85,100
71,100
95,100
65,100
93,100
86,100
69,100
87,100
91,100
65,100
100,90
75,100
79,100
68,100
74,100
82,100
60,100
86,100
74,100
74,100
66,100
66,100
70,100
66,100
71,100
68,100
74,100
100,94
83,100
72,100
83,100
79,100
68,100
77,100
83,100
71,100
88,100
81,100
74,100
67,100
92,100
79,100
70,100
75,100
91,100
68,100
100,98
100,92
73,100
67,100
68,100
100,91
85,100
70,100
69,100
100,97
90,100
78,100
69,100
71,100
60,100
87,100
100,99
72,100
76,100
75,100
80,100
71,100
73,100
72,100
74,100
90,100
88,100
81,100
99,100
97,100
67,87
90,100
71,100
100,66
80,100
71,100
76,100
100,97
94,100
77,100
76,100
100,93
82,100
74,100
90,100
100,85
81,100
100,100
74,100
67,100
77,100
75,100
74,100
71,100
100,93
73,100
73,100
91,100
86,100
68,100
71,100
100,100
80,100
82,100
64,100
73,100
77,100
77,100
66,100
81,100
79,100
71,100
98,100
96,100
100,90
80,100
76,100
80,100
79,100
49,100
81,100
75,100
74,100
100,96
66,100
88,100
69,100
88,100
65,100
79,100
100,100
100,99
71,100
95,100
64,100
90,100
70,100
63,100
83,100
91,100
82,100
100,97
71,100
97,100
90,100
77,100
100,90
100,98
70,100
64,100
69,100
70,100
72,100
74,100
77,100
86,100
88,100
97,100
100,93
94,100
100,95
78,100
86,100
94,100
74,100
87,100
99,100
84,100
66,100
94,100
87,100
88,100
82,100
61,100
78,100
100,93
72,100
86,100
68,100
72,100
79,100
95,100
100,92
75,100
68,100
86,100
80,100
79,100
96,100
100,93
87,100
76,100
94,100
97,100
88,100
68,100
66,100
100,100
100,90
69,100
93,100
89,100
70,100
69,100
66,100
73,100
95,100
78,100
77,100
97,100
87,100
79,100
82,100
62,100
69,100
57,100
73,100
87,100
100,99
81,100
77,100
74,100
82,100
70,100
82,100
100,88
86,100
88,100
82,100
68,100
79,100
100,93
94,100
72,100
99,100
64,100
72,100
83,100
72,100
85,100
75,100
100,89
89,100
85,100
81,100
76,100
79,100
64,100
87,100
85,100
71,100
95,100
99,100
97,100
65,100
91,100
73,100
65,100
88,100
97,100
100,98
100,96
64,100
60,100
99,100
71,100
82,100
88,100
70,100
74,100
100,92
75,100
83,100
74,100
96,100
64,100
67,100
66,100
85,100
84,100
77,100
87,100
76,100
82,100
100,98
96,100
80,100
65,100
99,100
100,98
70,100
88,100
78,100
67,100
89,100
70,100
91,100
79,100
87,100
88,100
96,100
64,100
92,100
75,100
77,100
95,100
100,98
75,100
82,100
81,100
79,100
85,100
96,100
72,100
79,100
70,100
100,99
87,100
94,100
79,100
100,91
73,100
85,100
76,100
75,100
80,100
72,100
98,100
77,100
96,100
87,100
86,100
77,100
78,100
90,100
83,100
90,100
81,100
72,100
93,100
82,100
86,100
77,100
98,100
84,100
96,100
82,100
79,100
85,100
89,100
99,100
98,100
79,100
80,100
93,100
78,100
73,100
83,100
79,100
81,100
78,100
87,100
97,100
80,100
80,100
79,100
88,100
74,100
74,100
89,100
99,100
69,94
78,100
89,100
83,100
79,100
93,100
99,100
93,100
75,100
72,100
74,100
78,100
77,100
87,100
99,100
96,100
87,100
100,100
100,100
83,100
99,100
84,100
81,100
91,100
75,100
73,95
67,100
88,100
95,100
98,100
100,98
75,100
78,100
86,100
81,100
79,100
98,100
88,100
86,100
88,100
73,100
82,100
100,94
80,100
83,100
83,100
81,100
79,100
91,100
72,100
91,100
87,100
93,100
100,98
86,100
83,100
83,100
82,100
77,100
77,100
99,100
76,100
76,100
78,100
96,100
75,100
75,100
80,100
88,100
77,100
81,100
88,100
89,100
81,100
85,100
89,100
71,100
95,100
79,100
85,100
79,100
83,100
71,100
100,99
68,100
75,100
87,100
78,100
76,100
83,100
80,100
66,100
100,100
76,100
82,100
88,100
87,100
84,100
72,100
95,100
94,100
80,100
80,100
98,100
81,100
83,100
95,100
76,100
76,100
80,100
91,100
100,98
95,100
83,100
81,100
85,100
77,100
87,100
74,100
85,100
77,100
100,95
78,100
90,100
76,100
76,100
84,100
84,100
83,100
94,100
90,100
82,100
91,100
79,100
74,100
92,100
71,100
94,100
74,100
83,100
97,100
77,100
82,100
86,100
82,100
82,100
95,100
95,100
77,100
76,100
78,100
94,100
92,100
89,100
77,100
97,100
94,100
95,100
92,100
100,96
77,100
93,100
97,100
81,100
84,100
88,100
94,100
100,93
92,100
85,100
100,94
83,100
89,100
86,100
88,100
69,100
70,93
78,100
89,100
92,100
80,100
75,100
88,100
90,100
82,100
93,100
77,99
76,100
90,100
90,100
78,100
87,100
79,100
100,98
84,100
75,100
90,100
79,100
100,93
82,100
87,100
78,100
97,100
99,100
94,100
88,100
98,100
100,95
94,100
85,100
75,100
95,100
83,100
76,100
78,100
80,100
77,100
84,100
100,100
99,100
94,100
95,100
88,100
91,100
91,100
84,100
90,100
92,100
72,100
69,93
97,100
86,100
73,100
81,100
92,100
77,100
94,100
87,100
80,100
100,94
78,100
88,100
77,100
78,100
73,100
80,100
80,100
79,100
89,100
93,100
78,100
78,100
87,100
79,100
76,100
72,100
90,100
78,100
93,100
85,100
91,100
82,100
80,100
93,100
86,100
79,100
89,100
87,100
79,100
85,100
81,100
78,100
77,100
76,100
79,100
81,100
71,100
76,100
99,100
85,100
81,100
80,100
83,100
76,100
98,100
87,100
86,100
79,100
81,100
82,100
70,100
86,100
77,100
82,100
77,100
75,100
77,100
78,100
98,100
85,100
78,100
97,100
88,100
83,100
72,100
75,100
74,100
83,100
84,100
82,100
81,100
72,100
94,100
89,100
94,100
100,99
95,100
82,100
79,100
81,100
81,100
90,100
80,100
87,100
74,100
77,100
86,100
89,100
77,100
79,100
81,100
76,100
100,99
86,100
78,100
63,95
91,100
70,100
93,100
90,100
73,100
97,100
69,100
77,100
73,100
100,100
81,100
84,100
87,100
89,100
98,100
93,100
73,100
76,100
85,100
78,100
84,100
82,100
83,100
100,96
71,100
84,100
77,100
76,100
79,100
98,100
74,100
80,100
100,97
81,100
94,100
72,100
79,100
86,100
72,100
82,100
96,100
88,100
80,100
84,100
72,100
78,100
94,100
89,100
74,96
91,100
99,100
80,100
79,100
84,100
78,100
95,100
87,100
82,100
100,98
86,100
76,100
77,100
94,100
99,100
97,100
95,100
93,100
78,100
90,100
79,100
92,100
98,100
85,100
81,100
84,100
76,100
84,100
88,100
76,100
94,100
85,100
71,100
100,91
100,98
75,100
84,100
85,100
78,100
80,100
83,100
74,100
83,100
74,100
77,100
89,100
87,100
95,100
72,100
76,100
72,100
85,100
91,100
84,100
73,100
85,100
99,100
75,100
76,100
82,100
98,100
84,100
82,100
76,100
76,100
70,100
98,100
88,100
90,100
91,100
74,100
78,100
83,100
98,100
77,100
80,100
80,100
83,100
89,100
83,100
74,100
100,100
78,100
83,100
100,98
94,100
75,100
79,100
95,100
93,100
73,100
81,100
70,100
77,100
94,100
76,100
77,100
89,100
74,100
92,100
85,100
79,100
84,100
88,100
91,100
70,100
91,100
97,100
80,100
79,100
81,100
72,100
98,100
77,100
100,96
98,100
91,100
74,100
95,100
94,100
80,99
84,100
86,100
93,100
92,100
95,100
100,98
93,100
79,100
86,100
87,100
72,100
95,100
75,100
93,100
71,100
68,92
81,100
83,100
99,100
80,100
78,100
92,100
83,100
84,100
72,93
81,100
97,100
82,100
87,100
90,100
85,100
88,100
82,100
86,100
89,100
88,100
87,100
89,100
76,100
89,100
81,100
81,100
77,100
78,100
86,100
91,100
76,100
83,100
74,100
100,100
88,100
85,100
80,100
90,100
100,98
87,100
79,100
89,100
89,100
87,100
84,100
70,100
78,100
74,100
67,100
97,100
79,100
73,95
80,100
75,100
88,100
85,100
70,100
75,100
100,100
79,100
97,100
87,100
79,100
84,100
77,100
100,98
70,100
85,100
90,100
77,100
89,100
89,100
85,100
74,100
95,100
78,100
75,100
78,100
99,100
94,100
82,100
100,100
75,100
95,100
81,100
87,100
82,100
100,95
100,98
90,100
77,100
75,100
85,100
84,100
71,100
71,100
75,100
83,100
83,100
80,98
83,100
94,100
86,100
87,100
69,100
83,100
70,100
67,100
70,100
100,97
96,100
84,100
71,99
94,100
78,100
94,100
87,100
73,100
79,100
78,100
100,98
92,100
86,100
73,100
75,100
72,100
83,100
90,100
76,100
77,100
100,98
83,100
87,100
89,100
97,100
92,100
72,100
78,100
87,100
76,100
84,100
88,100
81,100
74,100
85,100
82,100
85,100
86,100
78,100
78,100
87,100
86,100
82,100
78,100
81,100
74,100
74,100
89,100
100,99
69,100
100,96
83,100
76,100
86,100
78,100
96,100
90,100
99,100
83,100
97,100
92,100
71,100
79,100
81,100
84,100
87,100
94,100
84,100
93,100
98,100
81,100
88,100
88,100
75,100
88,100
73,100
83,100
74,100
82,100
75,100
71,100
83,100
85,100
94,100
100,99
84,100
100,97
96,100
97,100
97,100
92,100
83,100
85,100
70,100
80,100
86,100
77,100
85,100
100,97
90,100
93,100
75,100
80,100
79,100
72,100
85,100
81,100
76,100
100,100
93,100
92,100
90,100
69,98
73,100
75,100
74,100
90,100
93,100
100,99
100,95
83,100
81,100
97,100
81,100
86,100
87,100
100,100
88,100
93,100
75,100
95,100
100,92
86,100
93,100
76,100
71,100
96,100
70,100
70,100
100,99
82,100
75,100
98,100
90,100
86,100
79,100
77,100
95,100
81,100
74,100
89,100
91,100
76,100
84,100
88,100
85,100
90,100
72,100
100,88
92,100
71,100
95,100
84,100
76,100
95,100
79,100
85,100
91,100
95,100
93,100
75,100
75,100
69,100
80,100
100,100
75,100
91,100
83,100
77,100
83,100
92,100
85,100
78,100
72,100
98,100
91,100
87,100
78,100
81,100
73,100
71,100
79,100
77,100
65,100
77,100
81,100
100,94
80,100
79,100
100,95
89,100
100,96
78,100
85,100
72,100
95,100
77,100
82,100
89,100
75,100
93,100
98,100
73,100
81,100
89,100
76,100
79,100
79,100
73,100
84,100
78,100
95,100
100,95
94,100
76,100
95,100
96,100
78,100
89,100
93,100
80,100
93,100
93,100
70,100
84,100
91,100
85,100
96,100
93,100
76,100
100,96
75,100
99,100
79,100
81,100
69,100
77,100
77,100
91,100
78,100
92,100
69,100
88,100
85,100
74,100
100,91
71,100
98,100
98,100
93,100
79,100
89,100
100,98
92,100
90,100
79,100
99,100
68,100
72,100
84,100
73,100
99,100
86,100
88,100
86,100
88,100
84,100
78,100
79,100
87,100
95,100
93,100
78,100
99,100
86,100
86,100
78,100
75,100
79,100
98,100
74,99
43,75
39,76
68,100
58,90
55,83
57,88
48,76
52,82
53,78
59,100
54,84
76,100
73,100
72,99
54,81
52,79
48,84
60,98
52,77
54,79
70,96
58,94
58,88
52,80
64,95
55,78
77,100
39,72
56,93
67,98
57,83
52,78
57,85
66,90
69,100
65,100
60,91
53,78
57,83
58,85
52,81
48,76
49,77
57,85
66,86
48,77
55,82
40,78
55,81
74,100
47,77
45,73
70,94
52,82
41,77
65,100
64,85
57,91
55,84
64,95
53,78
69,100
67,100
56,79
71,100
54,80
46,74
38,74
46,76
61,89
51,76
61,88
60,90
53,80
74,100
56,82
59,85
51,81
47,76
60,100
58,92
56,90
52,79
70,100
57,82
51,81
51,82
39,71
60,85
68,93
62,91
76,100
65,89
37,69
44,73
71,100
57,82
58,84
58,87
56,82
64,100
53,79
52,77
42,76
44,77
48,79
51,76
49,75
60,86
75,100
65,92
71,100
71,100
52,80
70,90
52,82
64,88
61,86
49,79
79,100
58,84
67,90
58,81
72,95
49,79
51,83
70,91
68,91
46,79
68,100
57,83
55,85
51,79
40,78
59,81
61,88
57,83
50,78
50,80
70,100
69,100
50,79
67,99
74,100
54,79
48,75
35,71
56,86
65,94
76,100
61,100
67,96
56,84
57,85
69,88
72,100
59,87
67,100
59,87
48,80
68,100
68,96
42,77
48,78
55,88
75,96
50,79
65,95
61,92
70,94
43,74
50,87
49,83
66,96
70,100
53,78
63,90
50,80
46,76
61,89
56,80
64,91
51,82
58,85
48,79
55,87
53,82
50,88
56,83
72,100
67,92
70,91
59,90
61,93
58,81
68,100
57,89
59,85
56,81
68,100
64,88
53,80
57,83
54,79
55,90
58,93
59,94
57,90
48,74
64,92
50,79
47,75
59,86
60,91
70,93
72,100
53,81
39,75
60,87
67,100
49,78
47,80
53,82
49,77
47,76
57,79
48,82
64,89
51,78
61,90
62,94
55,80
42,78
63,96
54,82
68,99
55,78
70,100
65,92
50,76
71,100
59,90
49,80
49,78
65,93
66,90
65,93
69,92
57,92
68,100
51,78
40,75
70,100
52,80
41,70
74,99
66,100
61,93
50,78
73,100
60,87
55,84
74,97
66,97
59,87
53,82
69,96
39,73
71,100
71,94
76,100
61,88
45,78
65,95
53,77
58,85
52,81
53,88
66,92
53,84
58,89
56,86
52,81
78,100
48,79
45,76
67,95
60,100
65,89
70,99
47,77
57,84
48,77
59,93
49,81
46,74
67,90
52,83
34,70
65,97
59,90
70,100
49,83
62,93
58,86
50,77
57,82
60,88
60,87
55,92
56,86
50,78
48,80
57,83
77,100
49,81
55,83
56,81
73,100
51,78
54,80
55,82
34,71
49,78
52,79
57,86
54,79
50,77
56,89
49,82
75,100
66,96
50,77
51,84
56,85
49,77
70,97
52,78
60,91
68,91
63,97
66,97
64,92
51,87
49,76
68,100
50,76
71,100
52,78
52,79
62,86
58,100
51,82
66,99
51,80
49,79
46,75
62,91
49,76
55,89
61,88
58,94
62,90
57,87
54,83
67,100
62,90
60,93
54,86
