42,44,85,9,100,27
23,75,78,29,100,12
18,100,41,49,86,9
59,59,83,21,100,34
47,90,67,45,89,6
56,65,60,25,100,33
30,80,66,32,71,11
38,42,92,9,100,27
11,80,71,37,83,0
31,47,91,8,100,30
27,93,61,54,51,0
26,75,82,30,65,1
5,100,55,68,56,0
13,100,66,55,92,0
36,95,62,49,96,5
32,43,90,14,100,21
1,100,29,51,92,0
31,100,49,53,92,0
40,65,77,19,100,11
15,100,40,61,80,0
32,72,100,27,89,24
40,53,95,19,100,30
63,38,96,7,100,39
18,87,79,39,100,5
5,92,64,54,65,0
23,78,75,40,72,0
75,61,83,23,72,37
19,84,76,39,78,0
42,65,100,23,96,22
23,84,81,35,97,6
16,50,74,13,100,33
12,76,73,27,78,0
0,81,85,43,51,0
7,79,89,35,88,0
15,100,57,62,67,0
10,72,88,28,100,19
63,58,91,17,99,35
14,73,81,30,81,1
38,39,98,3,100,29
25,87,68,50,72,0
29,76,84,30,74,2
40,70,84,26,94,23
53,46,100,14,91,30
6,88,59,41,90,0
57,67,73,21,91,24
32,44,88,6,100,33
32,82,66,41,92,4
24,53,100,11,84,35
31,60,85,20,100,26
42,64,85,24,99,28
40,45,85,13,100,33
38,82,66,30,100,9
17,70,63,27,100,16
15,42,94,5,100,23
17,92,67,53,72,0
20,64,100,24,86,11
15,99,68,58,78,0
45,100,43,74,67,0
47,67,83,23,98,23
12,75,77,30,87,4
88,21,100,0,95,65
46,51,85,0,94,48
56,36,98,0,97,55
17,68,79,26,83,13
52,74,91,24,95,22
27,85,66,42,87,0
33,100,20,48,83,13
51,38,100,0,99,42
54,69,86,22,98,23
5,75,77,34,75,5
27,73,92,28,92,21
26,74,80,30,92,12
42,66,84,22,94,26
79,26,100,0,100,52
97,16,91,0,95,67
24,100,55,62,77,0
55,34,96,7,100,36
35,53,84,14,100,26
56,81,67,35,88,15
21,89,73,43,77,0
29,94,66,54,74,0
32,46,97,4,100,34
7,69,86,30,96,22
52,33,100,0,84,50
16,97,67,56,80,0
34,70,67,25,100,15
20,71,89,26,100,16
15,62,95,24,100,7
49,70,79,21,99,24
4,100,49,58,94,0
19,100,32,71,75,0
3,97,61,54,69,0
36,100,25,62,73,0
14,70,94,30,76,0
33,77,64,30,100,23
2,96,62,59,37,0
41,54,88,15,100,30
48,64,86,24,99,26
30,91,57,42,96,1
63,77,73,25,97,36
9,70,78,29,93,15
4,100,45,61,76,0
49,56,98,19,100,27
62,24,100,0,96,59
59,43,100,9,87,33
20,73,94,26,75,11
75,58,74,14,100,36
44,33,100,0,86,34
32,95,73,56,68,0
35,67,83,25,91,25
14,100,49,56,81,0
31,99,63,43,90,0
18,63,100,25,84,13
25,100,17,69,76,0
45,80,78,34,78,2
8,97,67,63,66,0
0,82,77,50,58,0
48,45,100,15,91,28
29,59,89,19,100,20
58,72,70,32,89,30
40,56,89,17,100,26
48,70,84,29,97,21
9,72,89,31,85,5
13,100,24,67,76,0
51,56,100,15,97,32
2,90,72,49,86,0
21,68,90,25,99,17
23,78,77,34,77,2
26,73,75,30,73,7
32,49,100,13,95,25
36,59,94,19,100,22
26,50,100,10,89,30
38,36,100,6,92,27
68,13,82,0,100,59
46,70,83,24,93,15
14,69,96,25,79,7
30,57,100,16,97,28
30,90,54,41,86,0
35,89,54,40,89,8
50,60,76,17,100,29
34,61,81,15,100,17
39,69,80,24,79,24
36,76,68,30,52,6
34,70,76,29,86,9
62,56,95,6,91,42
26,73,90,28,99,16
34,44,100,10,100,28
65,30,94,0,84,63
18,100,31,75,68,0
12,60,92,19,100,19
55,37,100,0,89,49
29,83,81,34,82,1
21,84,82,44,71,0
21,83,64,39,85,1
34,96,64,61,86,0
10,67,89,25,75,4
4,80,73,37,77,0
15,85,59,36,95,20
24,100,33,48,91,3
62,24,80,0,100,44
13,85,74,38,76,0
1,90,80,54,63,0
22,100,36,56,73,0
48,24,91,0,100,38
27,91,63,43,88,1
57,65,99,17,94,37
17,95,76,47,56,0
34,100,28,60,82,0
100,14,93,0,81,79
27,41,75,8,100,26
8,71,100,28,96,6
25,72,82,27,93,29
85,47,81,5,100,42
51,31,90,2,100,34
49,66,69,22,100,17
11,83,80,37,78,0
62,29,100,0,83,33
0,95,74,55,58,0
10,75,85,31,89,4
54,63,89,21,89,19
16,54,96,11,100,26
37,42,99,7,100,33
48,69,76,25,100,20
44,66,88,22,94,18
20,100,51,62,71,0
32,67,84,23,85,7
49,38,100,6,91,31
28,40,100,10,83,17
78,26,77,0,100,52
43,54,97,20,100,35
37,85,81,31,100,10
49,62,79,20,83,24
59,28,96,0,100,49
16,100,57,64,69,0
5,100,57,58,73,0
40,71,76,27,90,24
61,47,82,8,100,41
17,98,52,50,98,3
86,25,94,0,100,62
41,66,75,22,100,21
29,100,55,62,67,0
51,93,52,42,100,21
40,99,55,44,81,2
4,88,66,54,58,0
49,93,64,56,74,0
17,83,66,37,97,10
26,79,92,36,89,1
68,32,100,0,89,49
39,81,87,38,84,11
25,71,96,20,100,23
38,59,76,17,100,27
50,58,95,16,99,37
30,70,75,28,90,11
23,62,96,18,79,19
48,77,68,29,87,10
55,58,89,17,100,36
29,81,65,38,100,13
9,100,61,72,45,0
6,85,79,46,59,0
39,84,76,39,77,2
13,100,30,55,74,0
1,95,59,53,66,0
65,31,100,1,92,36
0,64,90,19,100,17
72,62,73,19,100,37
21,78,76,30,97,14
9,97,58,46,97,1
7,58,100,15,98,18
58,20,96,0,100,41
31,68,94,25,87,13
42,39,88,8,100,34
0,85,80,46,64,0
36,85,81,37,95,10
26,57,100,18,88,20
73,36,100,0,94,57
21,71,84,26,81,10
35,67,95,24,84,21
35,94,66,48,92,0
26,95,60,56,86,0
32,85,42,38,100,7
72,61,93,18,97,37
43,76,73,28,75,13
16,100,35,67,68,0
25,100,29,61,90,0
39,73,86,27,93,15
21,52,100,5,78,15
0,85,70,41,94,7
36,81,73,34,97,14
31,58,98,20,100,27
32,89,74,48,74,0
29,80,53,33,100,14
52,88,65,40,100,14
26,29,88,0,100,35
19,80,86,38,78,0
50,55,78,19,100,34
8,83,66,40,72,0
44,65,75,25,100,20
26,100,54,64,64,0
58,45,88,5,100,41
32,38,92,0,100,46
40,93,64,45,82,0
19,50,100,14,82,23
56,56,89,16,100,31
41,85,68,39,91,6
0,89,71,51,67,0
26,100,42,70,91,0
38,69,87,26,64,20
35,39,100,2,93,26
25,80,81,35,72,0
35,28,100,0,83,40
70,62,93,22,100,34
65,45,99,8,100,36
27,92,77,50,73,0
22,73,86,26,98,17
73,40,100,2,90,39
61,23,90,0,100,44
0,95,48,48,100,0
38,56,94,14,100,29
51,42,97,10,100,32
42,76,73,32,81,20
40,69,84,26,100,25
15,89,79,44,85,0
66,74,66,28,88,23
32,66,92,21,64,20
27,55,100,17,99,21
44,79,69,34,79,14
27,72,74,30,97,14
23,53,100,19,96,20
40,70,95,25,98,28
48,66,92,29,86,11
26,100,26,61,79,0
46,68,88,21,100,24
21,59,90,20,100,30
14,96,60,55,73,0
14,92,71,47,63,0
39,88,49,37,100,14
86,15,93,0,100,67
9,95,68,56,77,0
56,47,92,4,100,39
61,58,99,12,95,42
3,100,25,64,77,0
30,65,96,25,96,23
44,78,49,31,100,14
28,59,85,24,100,20
71,50,100,11,95,43
38,45,88,13,100,28
28,58,99,11,96,12
27,59,100,20,96,10
38,43,88,5,100,30
15,100,32,57,89,0
30,72,90,28,100,16
70,43,88,6,100,40
21,52,82,16,100,32
59,35,100,0,86,49
26,99,71,60,64,0
5,70,98,30,91,13
85,38,100,0,84,57
13,73,71,28,83,15
8,94,48,43,100,9
42,44,100,11,96,30
20,83,68,37,81,0
31,55,89,22,100,26
46,53,72,14,100,24
36,70,76,24,82,21
11,84,66,47,70,0
30,68,100,24,89,22
61,48,83,10,100,39
19,99,60,55,90,0
24,80,78,35,95,15
34,67,85,27,84,25
13,87,92,34,100,0
0,93,71,49,63,0
25,100,7,59,93,0
43,67,97,22,91,14
26,100,28,66,67,0
5,100,51,58,87,0
8,100,63,55,87,0
9,100,65,65,67,0
23,74,79,29,73,0
50,90,56,45,100,13
56,60,83,20,100,29
48,60,100,22,98,32
87,64,75,23,95,37
16,100,39,59,78,0
25,100,62,60,79,0
6,98,55,53,91,0
18,84,71,43,84,4
0,100,35,66,82,0
19,70,81,26,91,17
53,49,92,11,100,39
32,71,75,27,91,23
31,71,84,25,100,16
13,78,82,38,71,0
33,80,88,38,89,8
64,81,70,35,93,9
23,56,96,16,100,21
50,76,86,27,98,10
31,72,91,29,89,12
28,100,52,57,92,0
0,92,75,54,59,0
51,44,90,6,100,33
53,76,77,26,87,29
54,51,100,19,96,30
12,73,78,31,95,12
24,75,57,32,100,17
60,60,81,21,100,34
28,63,96,21,97,26
41,84,73,30,90,9
12,91,67,57,67,0
16,100,73,60,67,0
1,79,84,35,76,0
37,58,99,18,100,28
13,100,54,66,57,0
7,99,58,56,72,0
12,100,67,68,54,0
22,89,59,41,95,5
70,63,80,23,96,34
27,94,56,44,86,2
15,91,64,50,76,0
69,60,80,21,100,36
52,62,100,22,85,20
22,67,97,24,89,0
2,59,79,18,100,16
49,44,100,9,94,33
43,37,100,0,95,40
14,67,95,27,73,12
51,69,76,24,88,27
34,38,84,0,100,35
34,46,100,12,93,25
3,100,43,71,77,0
51,90,87,44,99,9
17,80,73,32,94,10
0,95,59,59,71,0
31,79,68,32,93,10
14,99,75,63,61,0
36,72,75,29,98,21
8,81,83,38,87,0
20,100,44,60,67,0
15,57,95,16,100,14
19,72,82,33,86,16
79,37,100,5,86,35
10,95,67,52,73,0
40,93,67,49,88,0
59,61,96,22,100,31
42,42,81,7,100,32
21,53,100,17,83,28
3,76,85,34,88,10
24,65,87,25,100,13
37,76,90,32,90,15
13,72,75,30,99,17
50,82,57,33,100,22
33,59,99,20,96,18
0,93,62,54,75,0
7,76,88,35,59,0
12,76,69,29,62,11
26,100,25,58,89,0
16,76,77,30,90,12
45,93,53,45,100,4
68,66,83,22,92,27
20,100,60,65,62,0
41,55,91,17,100,26
22,86,78,52,62,0
15,67,98,22,100,12
42,80,65,34,87,16
26,87,65,41,68,0
60,27,86,0,100,44
26,81,76,42,66,0
53,60,83,22,100,29
81,60,69,18,100,41
59,60,86,21,100,32
17,95,62,58,69,0
18,90,57,40,95,11
93,22,100,0,95,62
20,100,58,54,73,0
5,100,57,65,70,0
66,61,92,20,98,35
31,66,94,19,70,37
35,53,100,11,100,26
17,66,100,26,89,7
25,47,96,6,100,34
49,31,94,0,100,44
52,41,93,10,100,35
25,80,71,36,94,7
29,100,50,65,50,0
32,46,100,8,87,30
32,28,100,0,89,44
17,86,71,46,74,0
40,39,100,1,100,33
22,100,52,47,99,3
30,48,63,10,100,25
38,67,79,27,100,20
15,100,52,66,70,0
68,40,100,1,96,42
26,86,65,34,93,2
25,56,100,15,88,27
17,63,80,22,100,23
18,62,100,24,95,13
23,72,90,32,76,4
15,68,98,28,95,15
20,73,76,27,100,15
41,91,76,48,100,4
10,100,43,55,97,0
60,45,89,0,100,49
35,70,84,29,77,8
23,53,100,16,95,21
39,70,88,26,96,18
6,80,73,40,78,0
16,100,45,68,74,0
38,80,83,35,87,2
25,87,87,45,92,1
21,74,83,30,69,7
16,98,43,57,92,0
30,64,100,21,95,20
23,72,90,29,93,19
24,74,90,32,77,8
40,57,67,18,100,28
44,51,86,17,100,25
50,69,84,27,100,23
19,75,80,32,91,10
56,41,84,9,100,37
23,100,33,57,90,0
42,98,59,66,67,0
26,94,57,54,83,0
33,46,96,6,100,36
3,74,92,28,95,2
28,99,71,69,63,0
20,100,53,54,77,0
4,86,83,34,70,0
47,66,100,24,85,20
75,46,85,7,100,42
40,76,70,24,99,20
67,38,99,0,100,47
18,100,55,63,59,0
18,100,24,67,90,0
17,100,52,72,63,0
34,67,100,23,89,25
20,93,66,51,71,0
42,56,97,11,93,42
33,76,77,34,86,12
27,100,58,57,83,0
10,66,73,24,100,18
29,96,62,53,80,0
29,90,57,40,97,10
15,67,87,28,84,17
25,76,90,36,76,0
62,30,100,0,100,49
78,27,100,0,99,50
56,36,100,3,97,35
23,89,73,35,97,0
26,60,100,17,94,16
52,27,93,0,100,41
10,72,88,30,98,11
14,100,65,63,72,0
24,48,100,11,96,16
98,21,90,0,89,72
20,100,53,62,57,0
79,27,100,0,98,53
79,25,99,0,100,53
54,84,60,36,98,18
44,69,74,29,100,22
75,31,99,0,100,55
33,92,49,42,100,5
21,98,80,61,65,0
19,71,92,30,90,24
77,12,90,0,96,67
73,62,76,20,100,39
16,85,75,35,86,1
57,34,100,4,93,34
27,53,100,16,94,20
62,43,100,4,81,38
21,88,70,49,66,0
25,57,89,16,100,21
59,47,100,12,93,33
70,29,100,0,97,49
31,85,60,35,100,3
31,60,100,20,94,17
24,97,63,53,84,0
27,81,80,44,69,0
19,70,75,29,86,4
70,14,92,0,96,64
35,82,74,35,83,0
9,97,84,62,56,0
46,56,88,13,100,42
41,80,44,31,100,13
93,6,79,0,84,83
67,26,97,0,100,51
32,68,77,22,100,24
15,86,86,44,75,0
24,89,70,44,84,0
35,34,100,3,93,41
18,77,76,32,67,2
22,77,83,31,100,10
35,66,89,18,100,19
45,53,100,14,97,26
32,100,42,66,90,0
78,23,95,0,100,58
46,59,98,20,100,28
35,51,89,9,100,21
34,85,70,43,92,9
12,73,90,34,88,8
20,84,69,38,88,7
62,21,95,0,100,54
26,67,48,25,100,16
14,89,69,43,86,0
44,94,75,45,95,0
34,63,91,16,91,22
26,68,87,25,95,16
13,72,86,31,88,13
35,100,48,81,84,0
46,59,96,18,100,32
50,56,97,12,98,39
19,80,82,40,81,0
31,77,72,33,89,14
23,79,78,35,93,13
61,48,91,11,100,38
67,27,99,0,100,46
44,47,100,11,99,30
15,67,83,24,98,17
62,43,100,7,93,35
29,58,100,20,99,21
48,73,82,27,97,15
28,79,78,32,95,8
35,50,100,12,98,25
11,100,58,70,55,0
19,100,51,78,59,0
19,100,60,62,85,0
71,15,96,0,76,72
24,100,34,50,76,2
40,55,99,16,100,22
97,19,88,0,76,72
14,76,84,35,85,10
19,100,66,64,64,0
34,67,91,29,75,3
31,79,80,36,81,1
67,15,90,0,100,56
67,46,100,12,93,35
14,100,60,61,78,0
24,83,78,44,73,0
26,73,83,30,88,5
22,92,78,51,88,0
11,88,67,47,82,0
45,29,98,0,100,39
22,64,88,25,100,28
58,42,96,10,100,36
34,93,75,42,91,2
64,20,94,0,100,56
12,80,71,39,77,0
74,20,98,0,92,65
11,64,97,27,90,19
52,54,100,16,89,21
13,83,82,44,72,0
61,53,100,14,98,32
53,52,100,18,86,29
78,18,97,0,100,64
38,54,90,10,100,35
10,73,74,32,100,17
2,92,83,53,60,0
42,84,75,38,99,12
68,42,93,5,100,40
45,66,74,29,100,26
20,100,62,57,95,0
58,94,49,44,100,10
27,87,68,41,93,0
23,79,67,31,100,9
58,49,94,6,100,34
23,84,77,36,97,4
32,79,88,41,58,0
19,100,47,73,69,0
47,46,100,12,79,30
38,100,30,49,99,1
27,98,62,52,94,0
3,93,67,46,96,0
58,38,83,4,100,37
11,80,69,36,94,6
56,61,100,22,99,27
33,100,39,50,88,0
49,81,60,35,92,16
12,79,84,41,60,0
19,100,56,57,81,0
40,100,32,52,94,0
26,59,99,14,98,37
16,78,71,37,75,5
32,86,67,40,88,9
27,57,90,20,100,28
61,55,94,12,97,43
27,71,83,29,96,24
16,55,100,9,98,42
16,99,51,52,74,0
24,100,28,58,80,0
31,51,85,11,100,27
15,93,85,52,58,0
39,70,80,24,90,20
26,69,86,28,88,17
77,42,95,8,100,40
40,83,65,43,70,0
40,100,44,46,97,9
42,59,93,13,97,40
22,100,19,69,80,0
30,79,60,36,85,5
20,84,70,38,93,0
31,62,93,23,100,29
4,83,83,43,67,0
30,54,99,12,100,20
20,71,84,31,88,14
52,57,85,18,100,35
43,92,66,46,89,0
65,23,96,0,100,52
91,18,89,0,100,62
84,15,94,0,88,68
41,60,96,23,90,23
50,77,64,30,82,15
38,77,72,33,100,13
11,100,51,60,80,0
45,65,91,21,96,35
18,83,74,41,82,0
19,77,87,29,92,7
47,44,100,9,82,34
34,53,89,9,100,38
80,15,88,0,70,73
25,52,97,10,100,17
41,82,62,31,96,11
0,92,68,45,93,0
63,49,93,12,100,44
37,65,91,11,93,33
29,100,46,57,85,0
35,58,100,18,100,21
43,53,97,11,100,41
36,88,73,44,88,0
54,72,72,29,92,17
35,83,86,36,57,0
0,96,78,57,46,0
35,43,94,10,100,31
23,76,78,29,88,7
26,65,88,21,89,30
16,76,83,34,89,9
36,58,100,15,92,30
52,60,86,18,100,29
81,23,97,0,100,59
44,30,78,0,100,41
10,84,87,42,76,0
33,96,51,45,99,4
26,100,48,68,70,0
26,97,84,52,77,0
81,25,100,0,80,53
13,68,89,27,96,17
38,66,94,23,90,32
83,3,74,0,61,86
57,51,82,14,100,34
14,85,87,48,67,0
17,90,56,42,86,11
29,81,83,35,83,14
38,71,88,30,84,17
20,100,64,70,56,0
61,60,97,10,96,41
17,90,71,48,70,0
11,94,50,46,100,0
12,59,100,15,84,16
82,14,97,0,80,75
85,30,100,0,91,48
14,62,100,21,93,37
35,79,66,33,80,2
0,92,83,52,62,0
4,81,68,36,97,8
21,95,65,41,87,0
24,68,72,23,96,23
42,78,71,29,78,9
16,69,82,22,100,15
24,100,42,61,63,0
28,90,63,38,100,6
13,60,97,19,100,21
28,64,89,23,100,27
22,68,86,25,98,19
29,68,87,23,95,19
47,48,98,13,100,31
54,55,100,17,92,31
49,31,92,0,100,37
15,73,100,34,78,5
51,46,88,9,100,36
35,63,78,24,100,30
42,45,95,8,100,28
0,69,93,31,82,6
27,70,85,27,95,20
99,4,88,0,79,78
27,60,91,23,71,21
33,89,69,46,77,0
30,66,100,28,90,18
23,71,83,29,79,5
26,79,74,40,70,0
7,94,55,42,81,8
58,65,85,25,100,32
45,93,48,43,100,10
41,69,91,22,100,26
17,99,71,59,74,0
33,74,83,31,82,5
21,88,76,45,80,0
27,73,81,30,88,18
49,45,95,8,100,24
44,39,90,6,100,35
26,75,68,28,100,11
63,25,100,0,97,54
29,69,80,27,100,18
52,40,89,8,100,32
19,92,40,58,100,0
23,70,92,30,89,14
29,79,81,32,84,8
29,93,64,45,81,7
18,69,86,25,93,24
54,54,93,18,100,30
25,99,75,65,50,0
29,56,96,18,100,26
33,100,26,54,80,0
24,82,78,35,86,0
86,15,89,0,92,69
17,78,69,35,92,7
43,70,69,30,78,9
40,40,95,6,100,34
31,65,73,23,83,10
36,44,86,10,100,27
83,12,86,0,100,68
34,91,73,48,81,0
30,56,100,17,96,16
65,44,100,6,90,44
56,62,83,21,100,29
37,78,69,35,84,11
22,90,75,45,71,0
42,100,40,77,76,0
42,66,67,25,100,20
17,58,100,20,72,2
48,54,79,16,100,31
13,93,70,49,88,0
55,52,100,17,96,32
11,65,82,26,100,19
75,23,100,0,89,63
32,55,99,10,100,40
55,44,91,6,100,39
23,92,70,50,86,0
47,42,100,6,99,31
45,62,100,19,99,30
32,89,77,41,98,5
6,88,71,44,85,0
44,53,91,17,100,30
30,63,89,26,81,25
36,61,94,17,100,28
19,66,87,25,100,20
54,70,73,32,87,17
19,90,58,46,84,0
47,44,100,8,85,34
11,92,58,46,90,0
42,92,63,48,86,0
16,95,65,49,75,0
29,54,97,10,100,23
17,76,78,34,88,21
13,74,78,32,94,11
41,76,76,34,72,7
11,87,67,43,75,1
56,51,93,15,100,39
19,66,81,27,100,23
0,0,6,15,89,75
24,11,1,1,66,65
0,18,0,48,73,100
9,5,0,30,93,80
29,4,0,12,72,78
12,17,0,14,78,77
31,11,1,0,73,53
33,2,0,28,58,100
44,3,7,0,66,62
29,8,0,12,73,71
40,5,0,16,79,72
3,5,11,0,66,69
48,5,0,25,95,73
0,12,4,42,61,100
0,14,1,37,89,87
34,20,5,0,64,57
9,24,0,5,61,72
0,0,2,28,74,99
28,0,16,26,75,82
41,3,0,16,79,94
36,19,20,21,69,85
28,0,4,21,71,79
0,20,0,19,84,85
0,32,0,55,73,100
0,20,0,43,85,91
37,17,0,17,100,50
0,21,0,44,89,85
0,5,0,31,76,97
0,5,1,27,95,78
5,0,7,3,79,66
19,6,1,23,88,81
32,33,0,19,76,72
13,8,0,12,71,69
40,11,0,16,76,69
25,7,0,3,76,66
0,2,0,22,82,80
30,18,4,5,81,65
54,4,0,2,78,60
37,31,0,19,79,68
23,5,0,10,63,84
29,17,3,0,72,58
4,6,0,28,80,82
0,39,0,62,79,100
32,4,6,7,72,71
51,11,0,6,91,66
45,0,0,5,82,99
40,0,0,20,67,85
0,8,0,31,75,91
0,9,1,34,72,94
0,23,0,44,86,92
0,10,0,4,75,73
26,7,0,7,74,70
26,11,0,18,80,75
44,21,0,32,73,88
0,2,4,26,99,77
9,8,0,18,61,96
43,2,1,14,75,86
19,0,0,15,100,67
33,26,22,18,64,71
8,27,0,12,80,67
26,5,32,12,76,68
0,12,0,38,79,93
20,15,0,3,73,70
14,7,0,31,88,77
39,0,3,10,69,81
0,13,0,36,91,83
40,0,3,11,63,82
42,0,3,16,49,100
10,19,0,16,89,73
26,29,21,0,87,57
26,1,3,23,87,76
30,26,0,28,82,85
4,8,6,36,68,100
29,0,12,19,84,74
30,3,0,12,76,74
21,1,0,12,87,66
0,5,2,29,79,93
0,4,0,17,90,72
61,1,4,15,77,76
33,15,0,15,69,75
0,2,0,22,73,87
0,2,0,23,87,84
27,10,34,13,73,66
18,16,0,35,92,81
50,0,3,15,60,95
44,7,0,10,100,62
11,0,3,12,72,77
55,3,2,25,76,78
0,13,11,0,63,78
0,0,3,7,78,86
0,0,9,22,71,91
31,9,0,14,87,65
53,3,2,9,81,69
27,15,0,13,66,77
43,3,0,14,80,73
45,0,2,18,69,83
0,19,0,8,77,71
24,13,0,6,91,65
0,18,0,41,82,94
14,15,3,0,66,74
56,17,0,10,76,67
0,2,6,30,77,99
6,9,0,13,80,70
29,8,2,9,71,75
40,22,0,32,78,67
0,0,10,19,88,86
31,4,0,17,85,71
41,20,0,43,75,94
0,11,0,26,77,87
27,9,0,13,84,68
13,11,0,32,96,75
22,0,8,8,72,73
7,4,0,13,86,70
38,22,0,17,79,77
51,0,1,20,80,93
30,12,0,10,84,69
6,31,0,16,76,75
27,15,12,14,99,57
42,20,0,0,74,53
0,12,0,35,95,80
0,4,0,26,64,98
0,19,0,19,87,71
0,17,4,39,93,90
21,8,0,16,69,85
14,8,0,5,86,63
27,10,0,16,70,87
15,12,0,18,66,89
12,1,0,1,63,76
32,0,22,20,70,84
16,4,0,13,68,82
51,0,0,12,100,61
46,32,0,61,95,100
0,27,0,16,84,75
17,0,5,23,78,80
0,16,6,43,78,97
20,19,15,20,80,73
0,6,0,22,80,81
32,7,0,24,71,80
0,28,0,50,78,99
5,32,0,19,84,73
0,3,4,30,90,84
8,2,0,2,98,64
24,29,0,16,85,63
0,21,0,44,77,98
65,0,16,20,82,71
18,18,16,0,76,62
9,19,0,43,77,95
0,0,1,3,63,79
0,24,0,46,79,99
16,0,3,17,37,100
17,5,0,20,68,86
32,4,0,12,71,77
52,1,0,15,75,77
0,12,6,38,73,100
16,14,13,23,76,77
30,11,0,24,63,96
0,0,10,18,76,87
0,21,1,46,70,100
31,1,0,15,67,97
0,0,10,27,82,87
0,8,0,30,90,77
29,19,0,2,83,64
37,10,0,11,80,70
48,0,7,23,97,71
40,0,10,24,78,88
20,1,1,4,63,76
15,10,3,35,76,95
0,0,12,25,62,100
42,0,14,21,73,83
52,9,0,27,92,74
63,8,3,30,78,80
