6,2
6,2
6,3
6,2
6,2
6,3
7,3
6,3
6,3
6,2
6,3
6,2
6,2
7,3
6,2
6,3
6,2
6,3
6,2
6,3
6,3
6,2
6,3
6,2
6,4
7,4
7,3
6,2
6,2
6,3
6,3
6,2
6,3
6,2
6,2
6,2
6,3
6,2
5,3
6,3
7,4
6,2
6,3
6,2
6,2
6,3
6,3
